point_index,coord_point_id,grid_x,grid_y,easting_m,northing_m,longitude,latitude
1901,utm50n_500m_x1040_y-8512,1040,-8512,520250.000000000407,4256249.999999999069,117.232083780500,38.454317943065
1902,utm50n_500m_x1040_y-8513,1040,-8513,520250.000000001106,4256750.000000000000,117.232098217382,38.458824004620
1903,utm50n_500m_x1040_y-8514,1040,-8514,520250.000000000116,4257250.000000000000,117.232112657491,38.463330062695
1904,utm50n_500m_x1040_y-8515,1040,-8515,520250.000000000524,4257750.000000000931,117.232127100827,38.467836117291
1905,utm50n_500m_x1040_y-8516,1040,-8516,520250.000000001048,4258250.000000000931,117.232141547391,38.472342168406
1906,utm50n_500m_x1040_y-8517,1040,-8517,520250.000000000291,4258750.000000001863,117.232155997182,38.476848216041
1907,utm50n_500m_x1040_y-8518,1040,-8518,520249.999999999010,4259250.000000000000,117.232170450203,38.481354260196
1908,utm50n_500m_x1040_y-8519,1040,-8519,520250.000000000291,4259750.000000000931,117.232184906454,38.485860300870
1909,utm50n_500m_x1040_y-8520,1040,-8520,520250.000000000407,4260250.000000000000,117.232199365936,38.490366338064
1910,utm50n_500m_x1040_y-8521,1040,-8521,520250.000000000116,4260750.000000000000,117.232213828649,38.494872371778
1911,utm50n_500m_x1040_y-8522,1040,-8522,520250.000000000116,4261250.000000000000,117.232228294594,38.499378402010
1912,utm50n_500m_x1040_y-8523,1040,-8523,520250.000000001106,4261750.000000000931,117.232242763772,38.503884428762
1913,utm50n_500m_x1040_y-8524,1040,-8524,520249.999999999302,4262250.000000000931,117.232257236185,38.508390452032
1914,utm50n_500m_x1040_y-8525,1040,-8525,520249.999999999825,4262750.000000000000,117.232271711831,38.512896471822
1915,utm50n_500m_x1040_y-8526,1040,-8526,520250.000000001048,4263249.999999999069,117.232286190714,38.517402488130
1916,utm50n_500m_x1040_y-8527,1040,-8527,520249.999999999127,4263750.000000000000,117.232300672832,38.521908500957
1917,utm50n_500m_x1040_y-8528,1040,-8528,520249.999999999010,4264250.000000000931,117.232315158188,38.526414510302
1918,utm50n_500m_x1040_y-8529,1040,-8529,520249.999999999127,4264750.000000000931,117.232329646781,38.530920516166
1919,utm50n_500m_x1040_y-8530,1040,-8530,520250.000000000000,4265250.000000000000,117.232344138612,38.535426518548
1920,utm50n_500m_x1040_y-8531,1040,-8531,520249.999999999709,4265750.000000000931,117.232358633683,38.539932517448
1921,utm50n_500m_x1040_y-8532,1040,-8532,520249.999999998952,4266250.000000000931,117.232373131995,38.544438512866
1922,utm50n_500m_x1040_y-8533,1040,-8533,520250.000000000291,4266750.000000000931,117.232387633547,38.548944504802
1923,utm50n_500m_x1040_y-8534,1040,-8534,520249.999999999709,4267250.000000000000,117.232402138340,38.553450493255
1924,utm50n_500m_x1040_y-8535,1040,-8535,520249.999999999825,4267750.000000000000,117.232416646376,38.557956478227
1925,utm50n_500m_x1040_y-8536,1040,-8536,520250.000000000990,4268250.000000000000,117.232431157656,38.562462459715
1926,utm50n_500m_x1040_y-8537,1040,-8537,520249.999999999127,4268750.000000000000,117.232445672179,38.566968437721
1927,utm50n_500m_x1040_y-8538,1040,-8538,520249.999999999010,4269250.000000000931,117.232460189947,38.571474412245
1928,utm50n_500m_x1040_y-8539,1040,-8539,520250.000000000873,4269749.999999999069,117.232474710961,38.575980383285
1929,utm50n_500m_x1040_y-8540,1040,-8540,520250.000000000698,4270250.000000000000,117.232489235221,38.580486350843
1930,utm50n_500m_x1040_y-8541,1040,-8541,520250.000000000815,4270750.000000000000,117.232503762729,38.584992314917
1931,utm50n_500m_x1040_y-8542,1040,-8542,520249.999999999185,4271250.000000000000,117.232518293484,38.589498275508
1932,utm50n_500m_x1040_y-8543,1040,-8543,520250.000000000582,4271750.000000000000,117.232532827488,38.594004232616
1933,utm50n_500m_x1040_y-8544,1040,-8544,520250.000000000640,4272250.000000000931,117.232547364742,38.598510186240
1934,utm50n_500m_x1040_y-8545,1040,-8545,520249.999999999534,4272750.000000000000,117.232561905245,38.603016136381
1935,utm50n_500m_x1040_y-8546,1040,-8546,520249.999999999593,4273250.000000000931,117.232576449000,38.607522083038
1936,utm50n_500m_x1040_y-8547,1040,-8547,520250.000000000873,4273749.999999999069,117.232590996007,38.612028026211
1937,utm50n_500m_x1040_y-8548,1040,-8548,520249.999999999127,4274250.000000000000,117.232605546267,38.616533965901
1938,utm50n_500m_x1040_y-8549,1040,-8549,520250.000000000990,4274750.000000000000,117.232620099780,38.621039902106
1939,utm50n_500m_x1040_y-8551,1040,-8551,520250.000000000000,4275749.999999999069,117.232649216569,38.630051764063
1940,utm50n_500m_x1041_y-8450,1041,-8450,520750.000000000175,4225250.000000000000,117.236903435053,38.174923958619
1941,utm50n_500m_x1041_y-8451,1041,-8451,520749.999999999709,4225749.999999999069,117.236918024984,38.179430233843
1942,utm50n_500m_x1041_y-8452,1041,-8452,520749.999999999010,4226249.999999999069,117.236932618172,38.183936505595
1943,utm50n_500m_x1041_y-8453,1041,-8453,520750.000000001106,4226750.000000000000,117.236947214618,38.188442773875
1944,utm50n_500m_x1041_y-8454,1041,-8454,520750.000000000000,4227250.000000000000,117.236961814322,38.192949038682
1945,utm50n_500m_x1041_y-8455,1041,-8455,520750.000000000873,4227750.000000000000,117.236976417285,38.197455300017
1946,utm50n_500m_x1041_y-8456,1041,-8456,520750.000000000058,4228250.000000000931,117.236991023508,38.201961557879
1947,utm50n_500m_x1041_y-8457,1041,-8457,520750.000000000291,4228750.000000000931,117.237005632992,38.206467812268
1948,utm50n_500m_x1041_y-8458,1041,-8458,520750.000000000058,4229250.000000001863,117.237020245737,38.210974063185
1949,utm50n_500m_x1041_y-8459,1041,-8459,520750.000000000000,4229750.000000000931,117.237034861745,38.215480310628
1950,utm50n_500m_x1041_y-8460,1041,-8460,520750.000000000466,4230249.999999999069,117.237049481016,38.219986554598
1951,utm50n_500m_x1041_y-8461,1041,-8461,520750.000000000058,4230750.000000000931,117.237064103550,38.224492795095
1952,utm50n_500m_x1041_y-8462,1041,-8462,520749.999999999185,4231249.999999999069,117.237078729349,38.228999032119
1953,utm50n_500m_x1041_y-8463,1041,-8463,520750.000000000640,4231749.999999999069,117.237093358413,38.233505265669
1954,utm50n_500m_x1041_y-8464,1041,-8464,520750.000000000407,4232249.999999999069,117.237107990744,38.238011495746
1955,utm50n_500m_x1041_y-8465,1041,-8465,520749.999999998952,4232750.000000000931,117.237122626341,38.242517722348
1956,utm50n_500m_x1041_y-8466,1041,-8466,520749.999999998952,4233250.000000000000,117.237137265207,38.247023945477
1957,utm50n_500m_x1041_y-8467,1041,-8467,520750.000000000815,4233750.000000000000,117.237151907340,38.251530165132
1958,utm50n_500m_x1041_y-8468,1041,-8468,520750.000000000466,4234250.000000000931,117.237166552744,38.256036381313
1959,utm50n_500m_x1041_y-8469,1041,-8469,520750.000000000466,4234750.000000000000,117.237181201417,38.260542594019
1960,utm50n_500m_x1041_y-8470,1041,-8470,520749.999999998894,4235250.000000000000,117.237195853361,38.265048803251
1961,utm50n_500m_x1041_y-8471,1041,-8471,520750.000000000640,4235750.000000000000,117.237210508576,38.269555009008
1962,utm50n_500m_x1041_y-8472,1041,-8472,520749.999999999185,4236250.000000000000,117.237225167065,38.274061211291
1963,utm50n_500m_x1041_y-8473,1041,-8473,520749.999999999302,4236750.000000000000,117.237239828826,38.278567410098
1964,utm50n_500m_x1041_y-8474,1041,-8474,520749.999999999010,4237250.000000000000,117.237254493861,38.283073605431
1965,utm50n_500m_x1041_y-8475,1041,-8475,520750.000000000698,4237750.000000000000,117.237269162172,38.287579797289
1966,utm50n_500m_x1041_y-8476,1041,-8476,520750.000000000175,4238249.999999999069,117.237283833757,38.292085985672
1967,utm50n_500m_x1041_y-8477,1041,-8477,520749.999999999767,4238750.000000000931,117.237298508619,38.296592170579
1968,utm50n_500m_x1041_y-8478,1041,-8478,520749.999999999593,4239250.000000000000,117.237313186759,38.301098352011
1969,utm50n_500m_x1041_y-8479,1041,-8479,520749.999999999767,4239750.000000000000,117.237327868176,38.305604529967
1970,utm50n_500m_x1041_y-8480,1041,-8480,520750.000000000466,4240250.000000000000,117.237342552872,38.310110704448
1971,utm50n_500m_x1041_y-8481,1041,-8481,520749.999999999418,4240750.000000000931,117.237357240848,38.314616875452
1972,utm50n_500m_x1041_y-8482,1041,-8482,520749.999999998952,4241250.000000000000,117.237371932103,38.319123042981
1973,utm50n_500m_x1041_y-8483,1041,-8483,520749.999999999010,4241749.999999999069,117.237386626640,38.323629207034
1974,utm50n_500m_x1041_y-8484,1041,-8484,520749.999999999709,4242249.999999999069,117.237401324459,38.328135367610
1975,utm50n_500m_x1041_y-8485,1041,-8485,520750.000000000815,4242750.000000000000,117.237416025561,38.332641524710
1976,utm50n_500m_x1041_y-8486,1041,-8486,520750.000000000175,4243249.999999999069,117.237430729946,38.337147678334
1977,utm50n_500m_x1041_y-8487,1041,-8487,520750.000000000000,4243750.000000000000,117.237445437615,38.341653828481
1978,utm50n_500m_x1041_y-8488,1041,-8488,520750.000000000000,4244250.000000000931,117.237460148569,38.346159975151
1979,utm50n_500m_x1041_y-8489,1041,-8489,520750.000000000175,4244750.000000000000,117.237474862810,38.350666118344
1980,utm50n_500m_x1041_y-8490,1041,-8490,520750.000000000175,4245250.000000000000,117.237489580336,38.355172258061
1981,utm50n_500m_x1041_y-8491,1041,-8491,520750.000000000116,4245750.000000000931,117.237504301151,38.359678394300
1982,utm50n_500m_x1041_y-8492,1041,-8492,520749.999999999534,4246250.000000000931,117.237519025253,38.364184527062
1983,utm50n_500m_x1041_y-8493,1041,-8493,520750.000000000466,4246750.000000000000,117.237533752645,38.368690656347
1984,utm50n_500m_x1041_y-8494,1041,-8494,520750.000000000466,4247250.000000001863,117.237548483326,38.373196782154
1985,utm50n_500m_x1041_y-8495,1041,-8495,520749.999999999185,4247750.000000000931,117.237563217298,38.377702904484
1986,utm50n_500m_x1041_y-8496,1041,-8496,520750.000000000873,4248250.000000000000,117.237577954561,38.382209023336
1987,utm50n_500m_x1041_y-8497,1041,-8497,520750.000000000640,4248750.000000000931,117.237592695116,38.386715138710
1988,utm50n_500m_x1041_y-8498,1041,-8498,520750.000000000407,4249249.999999999069,117.237607438965,38.391221250606
1989,utm50n_500m_x1041_y-8499,1041,-8499,520749.999999999709,4249750.000000000000,117.237622186107,38.395727359024
1990,utm50n_500m_x1041_y-8500,1041,-8500,520750.000000000466,4250250.000000000000,117.237636936543,38.400233463963
1991,utm50n_500m_x1041_y-8501,1041,-8501,520749.999999999884,4250750.000000000000,117.237651690275,38.404739565424
1992,utm50n_500m_x1041_y-8502,1041,-8502,520749.999999999884,4251250.000000000000,117.237666447304,38.409245663407
1993,utm50n_500m_x1041_y-8503,1041,-8503,520749.999999999825,4251750.000000000000,117.237681207629,38.413751757911
1994,utm50n_500m_x1041_y-8504,1041,-8504,520749.999999999302,4252249.999999999069,117.237695971252,38.418257848937
1995,utm50n_500m_x1041_y-8505,1041,-8505,520749.999999999884,4252750.000000000931,117.237710738173,38.422763936483
1996,utm50n_500m_x1041_y-8506,1041,-8506,520749.999999998952,4253250.000000000000,117.237725508394,38.427270020551
1997,utm50n_500m_x1041_y-8507,1041,-8507,520750.000000000175,4253750.000000000931,117.237740281914,38.431776101139
1998,utm50n_500m_x1041_y-8508,1041,-8508,520750.000000000873,4254250.000000000000,117.237755058736,38.436282178248
1999,utm50n_500m_x1041_y-8509,1041,-8509,520750.000000000407,4254750.000000000000,117.237769838860,38.440788251878
2000,utm50n_500m_x1041_y-8510,1041,-8510,520750.000000000116,4255249.999999999069,117.237784622286,38.445294322028
2001,utm50n_500m_x1041_y-8511,1041,-8511,520749.999999999534,4255750.000000000000,117.237799409015,38.449800388699
2002,utm50n_500m_x1041_y-8512,1041,-8512,520750.000000000116,4256250.000000000000,117.237814199048,38.454306451890
2003,utm50n_500m_x1041_y-8513,1041,-8513,520750.000000001106,4256750.000000000000,117.237828992386,38.458812511601
2004,utm50n_500m_x1041_y-8514,1041,-8514,520749.999999999534,4257250.000000000000,117.237843789030,38.463318567832
2005,utm50n_500m_x1041_y-8515,1041,-8515,520749.999999999010,4257750.000000000931,117.237858588981,38.467824620583
2006,utm50n_500m_x1041_y-8516,1041,-8516,520750.000000000990,4258250.000000000931,117.237873392239,38.472330669853
2007,utm50n_500m_x1041_y-8517,1041,-8517,520750.000000000175,4258750.000000000931,117.237888198804,38.476836715644
2008,utm50n_500m_x1041_y-8518,1041,-8518,520750.000000000116,4259250.000000000000,117.237903008679,38.481342757953
2009,utm50n_500m_x1041_y-8519,1041,-8519,520750.000000000000,4259750.000000000000,117.237917821863,38.485848796783
2010,utm50n_500m_x1041_y-8520,1041,-8520,520750.000000000990,4260250.000000000000,117.237932638358,38.490354832131
2011,utm50n_500m_x1041_y-8521,1041,-8521,520750.000000000058,4260750.000000000000,117.237947458164,38.494860863998
2012,utm50n_500m_x1041_y-8522,1041,-8522,520750.000000000582,4261250.000000000000,117.237962281283,38.499366892385
2013,utm50n_500m_x1041_y-8523,1041,-8523,520749.999999999476,4261750.000000000931,117.237977107714,38.503872917290
2014,utm50n_500m_x1041_y-8524,1041,-8524,520750.000000000058,4262249.999999999069,117.237991937459,38.508378938714
2015,utm50n_500m_x1041_y-8525,1041,-8525,520749.999999999127,4262750.000000000000,117.238006770518,38.512884956657
2016,utm50n_500m_x1041_y-8526,1041,-8526,520750.000000000000,4263250.000000000931,117.238021606892,38.517390971119
2017,utm50n_500m_x1041_y-8527,1041,-8527,520749.999999999360,4263749.999999999069,117.238036446583,38.521896982098
2018,utm50n_500m_x1041_y-8528,1041,-8528,520750.000000000582,4264250.000000000000,117.238051289591,38.526402989596
2019,utm50n_500m_x1041_y-8529,1041,-8529,520750.000000000291,4264750.000000000000,117.238066135916,38.530908993612
2020,utm50n_500m_x1041_y-8530,1041,-8530,520749.999999999534,4265249.999999999069,117.238080985560,38.535414994146
2021,utm50n_500m_x1041_y-8531,1041,-8531,520749.999999999302,4265750.000000000931,117.238095838523,38.539920991198
2022,utm50n_500m_x1041_y-8532,1041,-8532,520750.000000000640,4266250.000000000000,117.238110694806,38.544426984768
2023,utm50n_500m_x1041_y-8533,1041,-8533,520750.000000000116,4266750.000000000000,117.238125554410,38.548932974855
2024,utm50n_500m_x1041_y-8534,1041,-8534,520750.000000000815,4267250.000000000000,117.238140417336,38.553438961460
2025,utm50n_500m_x1041_y-8535,1041,-8535,520749.999999999185,4267749.999999999069,117.238155283584,38.557944944582
2026,utm50n_500m_x1041_y-8536,1041,-8536,520750.000000000815,4268250.000000000000,117.238170153156,38.562450924222
2027,utm50n_500m_x1041_y-8537,1041,-8537,520749.999999999709,4268750.000000000000,117.238185026051,38.566956900379
2028,utm50n_500m_x1041_y-8538,1041,-8538,520750.000000001048,4269250.000000000931,117.238199902272,38.571462873052
2029,utm50n_500m_x1041_y-8539,1041,-8539,520749.999999999185,4269750.000000000000,117.238214781818,38.575968842243
2030,utm50n_500m_x1041_y-8540,1041,-8540,520749.999999999360,4270250.000000000931,117.238229664691,38.580474807950
2031,utm50n_500m_x1041_y-8542,1041,-8542,520749.999999999884,4271250.000000000931,117.238259440420,38.589486728915
2032,utm50n_500m_x1041_y-8543,1041,-8543,520749.999999999418,4271750.000000000000,117.238274333277,38.593992684172
2033,utm50n_500m_x1041_y-8544,1041,-8544,520749.999999999476,4272250.000000000000,117.238289229464,38.598498635945
2034,utm50n_500m_x1041_y-8545,1041,-8545,520750.000000000640,4272750.000000000000,117.238304128982,38.603004584235
2035,utm50n_500m_x1041_y-8546,1041,-8546,520749.999999999185,4273250.000000000000,117.238319031831,38.607510529040
2036,utm50n_500m_x1041_y-8547,1041,-8547,520750.000000000175,4273750.000000000000,117.238333938012,38.612016470362
2037,utm50n_500m_x1041_y-8548,1041,-8548,520749.999999999767,4274250.000000000000,117.238348847526,38.616522408199
2038,utm50n_500m_x1042_y-8450,1042,-8450,521250.000000000058,4225250.000000000000,117.242611904877,38.174912303844
2039,utm50n_500m_x1042_y-8451,1042,-8451,521249.999999999185,4225750.000000000000,117.242626846362,38.179418577194
2040,utm50n_500m_x1042_y-8452,1042,-8452,521250.000000000291,4226249.999999999069,117.242641791182,38.183924847070
2041,utm50n_500m_x1042_y-8453,1042,-8453,521250.000000000000,4226750.000000000000,117.242656739338,38.188431113475
2042,utm50n_500m_x1042_y-8454,1042,-8454,521249.999999999767,4227250.000000000000,117.242671690831,38.192937376407
2043,utm50n_500m_x1042_y-8455,1042,-8455,521250.000000000873,4227750.000000000000,117.242686645662,38.197443635866
2044,utm50n_500m_x1042_y-8456,1042,-8456,521250.000000000116,4228250.000000000000,117.242701603831,38.201949891852
2045,utm50n_500m_x1042_y-8457,1042,-8457,521250.000000000873,4228750.000000000000,117.242716565339,38.206456144365
2046,utm50n_500m_x1042_y-8458,1042,-8458,521250.000000000058,4229250.000000000000,117.242731530187,38.210962393405
2047,utm50n_500m_x1042_y-8459,1042,-8459,521250.000000000990,4229750.000000000000,117.242746498377,38.215468638972
2048,utm50n_500m_x1042_y-8460,1042,-8460,521250.000000000407,4230250.000000000000,117.242761469908,38.219974881066
2049,utm50n_500m_x1042_y-8461,1042,-8461,521249.999999999360,4230750.000000000000,117.242776444781,38.224481119686
2050,utm50n_500m_x1042_y-8462,1042,-8462,521249.999999999127,4231249.999999999069,117.242791422998,38.228987354832
2051,utm50n_500m_x1042_y-8463,1042,-8463,521250.000000000524,4231750.000000000931,117.242806404559,38.233493586505
2052,utm50n_500m_x1042_y-8464,1042,-8464,521250.000000000407,4232249.999999999069,117.242821389464,38.237999814704
